Date,Ticker,Close,Close_Percent_Change,Period_Change,Real_Close
12/31/1997,_TUNINDD,874.1258741,,,1072.835189
01/01/1998,_TUNINDD,874.1258741,0,0,1070.623495
01/02/1998,_TUNINDD,868.4829991,-0.006455449,-5.642874998,1063.71214
01/05/1998,_TUNINDD,861.4384749,-0.008111298,-7.044524258,1055.084054
01/06/1998,_TUNINDD,858.0405697,-0.003944455,-3.397905168,1050.922322
01/07/1998,_TUNINDD,860.8265174,0.003246872,2.785947732,1054.334532
01/08/1998,_TUNINDD,861.4654354,0.000742215,0.638917967,1055.117075
01/09/1998,_TUNINDD,861.4933103,3.23576E-05,0.027874913,1055.151216
01/12/1998,_TUNINDD,860.9462366,-0.00063503,-0.547073756,1054.481163
01/13/1998,_TUNINDD,862.0540727,0.001286766,1.107836171,1055.838034
01/14/1998,_TUNINDD,860.6392143,-0.001641264,-1.414858395,1054.105125
01/15/1998,_TUNINDD,858.0243735,-0.003038254,-2.614840837,1050.902485
01/16/1998,_TUNINDD,858.1958763,0.000199881,0.171502791,1051.112541
01/19/1998,_TUNINDD,857.81893,-0.000439231,-0.376946248,1050.650859
01/20/1998,_TUNINDD,854.9280082,-0.003370084,-2.890921814,1047.110078
01/21/1998,_TUNINDD,863.859072,0.010446568,8.931063795,1058.048785
01/22/1998,_TUNINDD,870.1112463,0.007237493,6.252174284,1065.706406
01/23/1998,_TUNINDD,880.6360921,0.012095977,10.52484577,1078.597166
01/26/1998,_TUNINDD,875.2140486,-0.006156963,-5.422043499,1071.956284
01/27/1998,_TUNINDD,875.5906198,0.000430262,0.376571248,1072.417506
01/28/1998,_TUNINDD,870.5567082,-0.005749161,-5.033911663,1066.252004
01/29/1998,_TUNINDD,862.7998629,-0.008910212,-7.756845241,1056.751473
01/30/1998,_TUNINDD,864.4291845,0.001888412,1.62932163,1058.747055
02/02/1998,_TUNINDD,872.1804511,0.008966919,7.751266578,1066.773858
02/03/1998,_TUNINDD,876.181409,0.004587305,4.000957908,1071.667475
02/04/1998,_TUNINDD,880.088534,0.004459265,3.907124946,1076.446324
02/05/1998,_TUNINDD,882.9878049,0.003294295,2.899270897,1079.992456
02/06/1998,_TUNINDD,878.3470359,-0.005255757,-4.640768963,1074.316278
02/09/1998,_TUNINDD,871.3585555,-0.0079564,-6.988480455,1065.768588
02/10/1998,_TUNINDD,874.340176,0.003421807,2.981620493,1069.415442
02/11/1998,_TUNINDD,871.9679338,-0.00271318,-2.372242154,1066.513926
02/12/1998,_TUNINDD,868.4328423,-0.004054153,-3.535091548,1062.190115
02/13/1998,_TUNINDD,867.4396633,-0.001143645,-0.993178933,1060.975346
02/16/1998,_TUNINDD,871.7396918,0.00495715,4.300028514,1066.23476
02/17/1998,_TUNINDD,868.3350533,-0.003905568,-3.404638511,1062.070508
02/18/1998,_TUNINDD,867.8793103,-0.000524847,-0.455742975,1061.513084
02/19/1998,_TUNINDD,862.4656357,-0.00623782,-5.413674606,1054.891557
02/20/1998,_TUNINDD,861.3979417,-0.001237955,-1.067694058,1053.585648
02/23/1998,_TUNINDD,870.6863597,0.010782958,9.288418006,1064.946418
02/24/1998,_TUNINDD,870.4561221,-0.000264432,-0.230237592,1064.664812
02/25/1998,_TUNINDD,861.0881898,-0.010762096,-9.367932306,1053.206787
02/26/1998,_TUNINDD,861.1842671,0.000111577,0.09607736,1053.3243
02/27/1998,_TUNINDD,860.5566054,-0.000728836,-0.627661754,1052.5566
03/02/1998,_TUNINDD,859.9913793,-0.000656815,-0.565226084,1050.423961
03/03/1998,_TUNINDD,863.5289042,0.004113442,3.537524917,1054.744819
03/04/1998,_TUNINDD,858.1568796,-0.006221013,-5.372024674,1048.183238
03/05/1998,_TUNINDD,850.8719694,-0.008489019,-7.284910179,1039.28519
03/06/1998,_TUNINDD,850.2421616,-0.000740191,-0.629807764,1038.515921
03/09/1998,_TUNINDD,854.5936245,0.00511791,4.351462866,1043.830952
03/10/1998,_TUNINDD,855.1574098,0.000659712,0.563785301,1044.519579
03/11/1998,_TUNINDD,854.0951572,-0.001242172,-1.062252598,1043.222106
03/12/1998,_TUNINDD,858.0290102,0.004605872,3.93385306,1048.027054
03/13/1998,_TUNINDD,862.4056927,0.005100856,4.376682491,1053.372889
03/16/1998,_TUNINDD,859.4442069,-0.003433982,-2.961485804,1049.755625
03/17/1998,_TUNINDD,857.7386548,-0.001984483,-1.70555211,1047.672403
03/18/1998,_TUNINDD,856.1717352,-0.001826803,-1.566919574,1045.758512
03/19/1998,_TUNINDD,855.4931973,-0.000792526,-0.678537963,1044.929722
03/20/1998,_TUNINDD,856.5128554,0.001191895,1.019658161,1046.175168
03/23/1998,_TUNINDD,862.7564979,0.007289607,6.243642508,1053.801375
03/24/1998,_TUNINDD,860.6649616,-0.002424249,-2.091536311,1051.246698
03/25/1998,_TUNINDD,861.1177474,0.000526088,0.452785803,1051.799747
03/26/1998,_TUNINDD,864.1188051,0.003485072,3.001057661,1055.465345
03/27/1998,_TUNINDD,863.7380464,-0.000440632,-0.380758653,1055.000273
03/30/1998,_TUNINDD,856.5673663,-0.008301915,-7.170680165,1046.24175
03/31/1998,_TUNINDD,856.914218,0.000404932,0.346851686,1046.665407
04/01/1998,_TUNINDD,852.5200507,-0.005127896,-4.394167315,1042.726998
04/02/1998,_TUNINDD,851.5450029,-0.001143724,-0.975047707,1041.534406
04/03/1998,_TUNINDD,852.6591254,0.001308354,1.114122496,1042.897102
04/06/1998,_TUNINDD,854.3730421,0.002010084,1.713916636,1044.993413
04/07/1998,_TUNINDD,857.3491929,0.003483432,2.976150784,1048.633577
04/08/1998,_TUNINDD,867.5206327,0.011863824,10.17143987,1061.074381
04/09/1998,_TUNINDD,860.2728048,-0.008354646,-7.247827963,1052.20948
04/10/1998,_TUNINDD,860.6228669,0.00040692,0.35006212,1052.637645
04/13/1998,_TUNINDD,861.5870307,0.001120309,0.964163823,1053.816925
04/14/1998,_TUNINDD,868.5931165,0.008131605,7.006085819,1062.386148
04/15/1998,_TUNINDD,863.6824034,-0.00565364,-4.910713102,1056.379799
04/16/1998,_TUNINDD,864.2685026,0.000678605,0.586099148,1057.096664
04/17/1998,_TUNINDD,861.3967438,-0.003322762,-2.871758794,1053.584183
04/20/1998,_TUNINDD,863.8209983,0.00281433,2.424254491,1056.549316
