Date,Ticker,Close,Close_Percent_Change,Period_Change,Real_Close
08/12/1971,_SMSID,191.236835,0.08907754,15.6415923,3550.406252
08/13/1971,_SMSID,191.6453456,0.00213615,0.40851065,3557.990454
08/17/1971,_SMSID,191.9373224,0.001523526,0.291976758,3563.411147
08/18/1971,_SMSID,191.2848095,-0.003399615,-0.652512919,3551.296923
08/19/1971,_SMSID,190.8554742,-0.002244482,-0.429335282,3543.326101
08/20/1971,_SMSID,190.4946983,-0.001890309,-0.360775879,3536.628119
08/24/1971,_SMSID,190.1304092,-0.001912332,-0.364289103,3529.864912
08/25/1971,_SMSID,190.1627522,0.00017011,0.032343044,3530.465376
08/26/1971,_SMSID,190.3282984,0.00087055,0.165546143,3533.538822
09/03/1971,_SMSID,191.3176251,0.005198001,0.989326728,3509.85968
09/07/1971,_SMSID,190.9547147,-0.0018969,-0.362910378,3503.201828
09/08/1971,_SMSID,191.0594456,0.000548459,0.104730882,3505.123191
09/09/1971,_SMSID,190.6017397,-0.00239562,-0.457705909,3496.726247
09/10/1971,_SMSID,190.5803763,-0.000112084,-0.021363457,3496.334319
09/14/1971,_SMSID,190.5844763,2.15134E-05,0.004100029,3496.409537
09/15/1971,_SMSID,190.5060964,-0.000411261,-0.078379917,3494.971601
09/16/1971,_SMSID,190.5755153,0.000364392,0.069418918,3496.245141
09/17/1971,_SMSID,190.602119,0.000139597,0.026603717,3496.733205
09/21/1971,_SMSID,189.715947,-0.004649329,-0.886171984,3480.475742
09/22/1971,_SMSID,189.0306842,-0.003612047,-0.685262837,3467.904101
09/23/1971,_SMSID,187.9317992,-0.005813262,-1.098884948,3447.744265
09/24/1971,_SMSID,188.6649423,0.003901112,0.733143027,3461.194302
09/28/1971,_SMSID,188.4072877,-0.001365673,-0.257654576,3456.467443
09/29/1971,_SMSID,188.9667852,0.002969617,0.559497482,3466.731828
09/30/1971,_SMSID,188.9798802,6.92979E-05,0.013095002,3466.972065
10/01/1971,_SMSID,189.1521898,0.000911788,0.172309609,3432.42358
10/05/1971,_SMSID,190.159383,0.005324777,1.00719326,3450.700471
10/06/1971,_SMSID,190.2700613,0.000582029,0.11067824,3452.708878
10/07/1971,_SMSID,190.1183098,-0.000797558,-0.151751474,3449.955141
10/08/1971,_SMSID,189.6729146,-0.002342727,-0.445395232,3441.872839
10/13/1971,_SMSID,190.0995515,0.00224933,0.426636937,3449.614747
10/14/1971,_SMSID,189.7971197,-0.001590913,-0.302431839,3444.12671
10/15/1971,_SMSID,189.6490896,-0.000779938,-0.148030055,3441.440503
10/19/1971,_SMSID,192.0634543,0.012730695,2.414364653,3485.252432
10/20/1971,_SMSID,191.5226622,-0.002815695,-0.540792048,3475.439025
10/21/1971,_SMSID,191.5739334,0.000267703,0.051271218,3476.369411
10/22/1971,_SMSID,193.0786855,0.00785468,1.50475203,3503.675182
10/26/1971,_SMSID,197.4782549,0.022786406,4.399569395,3583.511348
10/27/1971,_SMSID,196.9397655,-0.002726828,-0.538489331,3573.739727
10/28/1971,_SMSID,197.2462357,0.001556162,0.306470134,3579.301044
10/29/1971,_SMSID,197.1971612,-0.000248798,-0.049074429,3578.410522
11/02/1971,_SMSID,196.5361036,-0.003352268,-0.661057645,3518.942274
11/03/1971,_SMSID,195.8218977,-0.003633968,-0.714205904,3506.15455
11/04/1971,_SMSID,195.5633032,-0.001320559,-0.258594466,3501.524465
11/05/1971,_SMSID,195.1639446,-0.002042094,-0.39935861,3494.374023
11/09/1971,_SMSID,195.521214,0.001830611,0.357269349,3500.770864
11/10/1971,_SMSID,195.0836641,-0.002237864,-0.437549837,3492.936616
11/11/1971,_SMSID,195.6485687,0.002895704,0.56490454,3503.051126
11/12/1971,_SMSID,196.1951041,0.002793455,0.546535449,3512.836742
11/16/1971,_SMSID,196.7929261,0.003047079,0.597821994,3523.540633
11/17/1971,_SMSID,195.1395123,-0.008401795,-1.653413806,3493.936567
11/18/1971,_SMSID,194.0101555,-0.005787433,-1.129356783,3473.715645
11/19/1971,_SMSID,193.7299578,-0.001444242,-0.280197683,3468.698757
11/23/1971,_SMSID,194.8976249,0.006027292,1.167667024,3489.605618
11/24/1971,_SMSID,195.2796402,0.001960082,0.382015385,3496.445532
11/25/1971,_SMSID,195.1402151,-0.000713977,-0.139425117,3493.949151
11/26/1971,_SMSID,195.0280522,-0.000574781,-0.112162965,3491.940894
11/30/1971,_SMSID,195.4739826,0.002286494,0.445930465,3499.925196
12/01/1971,_SMSID,196.2422634,0.003930348,0.7682808,3467.962563
12/02/1971,_SMSID,196.8273038,0.002981215,0.585040402,3478.301306
12/03/1971,_SMSID,196.7649917,-0.000316583,-0.062312168,3477.200135
12/07/1971,_SMSID,196.7628936,-1.06629E-05,-0.002098082,3477.163058
12/09/1971,_SMSID,196.9736396,0.001071066,0.210745984,3480.887328
12/10/1971,_SMSID,198.7018085,0.008773605,1.728168939,3511.427259
12/14/1971,_SMSID,198.8744943,0.00086907,0.172685809,3514.478936
