Date,Ticker,Close,Close_Percent_Change,Period_Change,Real_Close
10/03/1988,_ATGD,654.8511705,0.012117172,7.839946303,2741.866152
10/04/1988,_ATGD,660.9153668,0.009260419,6.064196363,2767.256982
10/05/1988,_ATGD,671.5487942,0.01608894,10.63342736,2811.779213
10/06/1988,_ATGD,682.8499505,0.016828496,11.30115629,2859.097228
10/07/1988,_ATGD,686.2635345,0.004999025,3.413583976,2873.389927
10/10/1988,_ATGD,686.2635345,0,0,2873.389927
10/11/1988,_ATGD,701.9540505,0.022863689,15.69051601,2939.08622
10/12/1988,_ATGD,695.2844219,-0.009501517,-6.669628605,2911.160442
10/13/1988,_ATGD,697.4031944,0.003047346,2.118772492,2920.031756
10/14/1988,_ATGD,696.9751092,-0.000613827,-0.428085181,2918.23936
10/17/1988,_ATGD,698.8531155,0.00269451,1.878006357,2926.102585
10/18/1988,_ATGD,698.1752447,-0.000969976,-0.677870843,2923.264336
10/19/1988,_ATGD,699.0937563,0.001315589,0.918511627,2927.11015
10/20/1988,_ATGD,700.3691176,0.001824307,1.275361336,2932.450096
10/21/1988,_ATGD,705.7713313,0.007713381,5.402213643,2955.0692
10/24/1988,_ATGD,705.8094622,5.40273E-05,0.038130929,2955.228855
10/25/1988,_ATGD,701.0574974,-0.006732645,-4.751964769,2935.332347
10/26/1988,_ATGD,698.5666439,-0.003552995,-2.490853591,2924.903127
10/27/1988,_ATGD,699.5782258,0.001448082,1.011581947,2929.138627
10/28/1988,_ATGD,693.1557123,-0.009180551,-6.422513464,2902.247521
10/31/1988,_ATGD,695.5927469,0.003515854,2.437034571,2912.451401
11/01/1988,_ATGD,705.2943515,0.013947248,9.701604622,2929.010449
11/02/1988,_ATGD,699.3681725,-0.00840242,-5.926179016,2904.399674
11/03/1988,_ATGD,700.6015914,0.001763619,1.233418856,2909.521928
11/04/1988,_ATGD,692.2290203,-0.011950545,-8.372571105,2874.751554
11/07/1988,_ATGD,691.5765636,-0.000942545,-0.652456708,2872.041973
11/08/1988,_ATGD,685.8288213,-0.008311071,-5.747742231,2848.172227
11/09/1988,_ATGD,696.3580124,0.015352506,10.52919105,2891.898808
11/10/1988,_ATGD,698.1385503,0.002556929,1.780537896,2899.293187
11/11/1988,_ATGD,699.3823347,0.001781572,1.243784435,2904.458488
11/14/1988,_ATGD,700.8303313,0.002070393,1.447996552,2910.47186
11/15/1988,_ATGD,679.6174033,-0.030268279,-21.21292795,2822.376886
11/16/1988,_ATGD,684.5772838,0.007298048,4.959880464,2842.974728
11/17/1988,_ATGD,685.194596,0.000901742,0.617312215,2845.538358
11/18/1988,_ATGD,688.507833,0.004835469,3.313236994,2859.29787
11/21/1988,_ATGD,691.4003278,0.004201107,2.892494824,2871.310085
11/22/1988,_ATGD,689.0958854,-0.003333007,-2.304442396,2861.739987
11/23/1988,_ATGD,684.6322423,-0.006477536,-4.463643077,2843.202965
11/24/1988,_ATGD,677.5372389,-0.010363233,-7.095003482,2813.73819
11/25/1988,_ATGD,674.7421089,-0.004125426,-2.795129919,2802.130321
11/28/1988,_ATGD,651.1036851,-0.035033272,-23.63842382,2703.962527
11/29/1988,_ATGD,638.6047536,-0.01919653,-12.49893148,2652.055829
11/30/1988,_ATGD,651.8521596,0.020744296,13.247406,2707.07086
12/01/1988,_ATGD,658.1842817,0.009714046,6.332122108,2695.364305
12/02/1988,_ATGD,657.005644,-0.001790741,-1.178637704,2690.537605
12/05/1988,_ATGD,661.1262369,0.006271777,4.120592889,2707.412057
12/06/1988,_ATGD,660.4358858,-0.001044205,-0.6903511,2704.584964
12/07/1988,_ATGD,644.5439559,-0.02406279,-15.89192998,2639.505105
12/08/1988,_ATGD,651.8388601,0.011317931,7.294904246,2669.378842
12/09/1988,_ATGD,652.4844786,0.000990457,0.645618488,2672.022748
12/12/1988,_ATGD,651.5845,-0.00137931,-0.899978591,2668.337199
12/13/1988,_ATGD,651.7282258,0.000220579,0.143725806,2668.925778
12/14/1988,_ATGD,656.4206116,0.007199912,4.692385804,2688.141808
12/15/1988,_ATGD,661.099758,0.007128275,4.679146426,2707.303622
12/16/1988,_ATGD,661.9112737,0.001227524,0.811515629,2710.626901
12/19/1988,_ATGD,651.3146275,-0.016009164,-10.59664619,2667.23203
12/20/1988,_ATGD,648.6460784,-0.004097174,-2.668549046,2656.303918
12/21/1988,_ATGD,649.4022056,0.001165701,0.756127201,2659.400373
12/22/1988,_ATGD,648.2797627,-0.001728425,-1.122442921,2654.803799
12/23/1988,_ATGD,646.0851017,-0.003385361,-2.194661017,2645.81633
12/26/1988,_ATGD,646.0851017,0,0,2645.81633
12/27/1988,_ATGD,644.7736976,-0.00202977,-1.311404131,2640.445932
12/28/1988,_ATGD,635.2512747,-0.014768628,-9.522422824,2601.450168
12/29/1988,_ATGD,639.0094381,0.005916026,3.758163349,2616.840416
12/30/1988,_ATGD,642.3372936,0.005207835,3.327855474,2630.468488
01/02/1989,_ATGD,651.4101786,0.014124799,9.072885069,2667.545253
01/03/1989,_ATGD,661.8891579,0.016086607,10.47897923,2710.457004
01/04/1989,_ATGD,649.0748991,-0.019360128,-12.81425873,2657.982209
01/05/1989,_ATGD,642.929708,-0.009467615,-6.14519117,2632.817458
01/06/1989,_ATGD,639.7086172,-0.00501002,-3.221090721,2619.626989
01/09/1989,_ATGD,626.7618554,-0.02023853,-12.94676187,2566.609591
01/10/1989,_ATGD,620.8049588,-0.009504242,-5.956896551,2542.215911
01/11/1989,_ATGD,626.3395433,0.008915174,5.534584535,2564.88021
01/12/1989,_ATGD,623.3720588,-0.004737821,-2.967484525,2552.728267
01/13/1989,_ATGD,617.0307692,-0.01017256,-6.341289593,2526.760486
01/16/1989,_ATGD,616.8523077,-0.000289226,-0.178461538,2526.02968
01/17/1989,_ATGD,614.7947978,-0.003335498,-2.05750991,2517.604112
01/18/1989,_ATGD,609.8154781,-0.008099157,-4.979319662,2497.213641
01/19/1989,_ATGD,607.3024847,-0.004120908,-2.512993447,2486.922853
01/20/1989,_ATGD,611.2578707,0.006513041,3.955386,2503.120284
01/23/1989,_ATGD,608.1602115,-0.00506768,-3.097659175,2490.435272
01/24/1989,_ATGD,600.3594652,-0.012826795,-7.800746275,2458.490969
01/25/1989,_ATGD,595.2807983,-0.008459377,-5.078666942,2437.693668
01/26/1989,_ATGD,598.7432573,0.005816514,3.462459048,2451.872547
01/27/1989,_ATGD,595.7215721,-0.005046713,-3.021685206,2439.498651
01/30/1989,_ATGD,588.6401801,-0.011887083,-7.081391995,2410.500127
01/31/1989,_ATGD,588.4186776,-0.000376295,-0.221502522,2409.593067
02/01/1989,_ATGD,590.6435575,0.003781117,2.224879907,2428.566773
02/02/1989,_ATGD,595.1839711,0.007687231,4.540413548,2447.235727
02/03/1989,_ATGD,593.5799681,-0.00269497,-1.60400301,2440.6405
02/06/1989,_ATGD,603.162404,0.016143462,9.582435918,2480.040888
02/07/1989,_ATGD,600.721202,-0.004047338,-2.441201966,2470.003325
02/08/1989,_ATGD,599.637744,-0.001803595,-1.083458038,2465.548438
02/09/1989,_ATGD,604.7444025,0.008516239,5.106658538,2486.545639
02/10/1989,_ATGD,604.666371,-0.000129032,-0.078031536,2486.224794
02/13/1989,_ATGD,597.5407722,-0.011784348,-7.125598779,2456.926256
02/14/1989,_ATGD,597.8054768,0.00044299,0.264704616,2458.01465
02/15/1989,_ATGD,602.403673,0.007691793,4.598196213,2476.921191
02/16/1989,_ATGD,591.7371558,-0.017706594,-10.6665172,2433.063354
02/17/1989,_ATGD,593.5830896,0.003119516,1.845933806,2440.653335
02/20/1989,_ATGD,589.353334,-0.007125802,-4.229755638,2423.261722
02/21/1989,_ATGD,583.0292126,-0.010730611,-6.32412141,2397.258643
02/22/1989,_ATGD,579.9379377,-0.005302093,-3.09127483,2384.548156
02/23/1989,_ATGD,586.3081156,0.010984241,6.370177868,2410.740607
02/24/1989,_ATGD,584.6751058,-0.002785242,-1.633009851,2404.026111
