Date,Ticker,Close,Close_Percent_Change,Period_Change,Real_Close
01/02/1989,_KSED,31.08580508,0.01735554,0.530307159,143.5922748
01/03/1989,_KSED,31.24388417,0.00508525,0.158079081,144.3224774
01/04/1989,_KSED,30.74762908,-0.015883271,-0.496255083,142.0301644
01/05/1989,_KSED,30.76680672,0.000623711,0.019177639,142.1187502
01/06/1989,_KSED,30.50577731,-0.008484124,-0.261029412,140.912997
01/09/1989,_KSED,29.88905496,-0.020216576,-0.616722355,138.0642188
01/10/1989,_KSED,30.16752577,0.009316816,0.278470817,139.3505376
01/11/1989,_KSED,30.24264326,0.002490012,0.07511749,139.6975221
01/12/1989,_KSED,30.04074265,-0.006676024,-0.201900612,138.7648981
01/13/1989,_KSED,29.72006141,-0.010674877,-0.320681238,137.2835998
01/16/1989,_KSED,31.21729845,0.050377993,1.497237039,144.199672
01/18/1989,_KSED,31.16347178,-0.001724258,-0.053826673,143.9510346
01/19/1989,_KSED,30.92686804,-0.007592342,-0.236603734,142.8581091
01/20/1989,_KSED,31.3891863,0.014948758,0.462318251,144.9936604
01/23/1989,_KSED,31.58766756,0.006323237,0.198481265,145.9104897
01/24/1989,_KSED,32.09707158,0.016126674,0.509404023,148.2635406
01/25/1989,_KSED,32.01613771,-0.002521535,-0.080933875,147.8896889
01/26/1989,_KSED,32.08324382,0.002096009,0.067106115,148.1996671
01/27/1989,_KSED,31.93840386,-0.004514505,-0.144839967,147.5306189
01/30/1989,_KSED,31.78385555,-0.004838949,-0.154548307,146.8167258
01/31/1989,_KSED,31.27017179,-0.016161783,-0.513683764,144.4439058
02/01/1989,_KSED,31.28356661,0.000428358,0.013394829,143.6951804
02/02/1989,_KSED,31.29584974,0.000392638,0.012283126,143.7516006
02/06/1989,_KSED,31.36237113,0.002125566,0.066521393,144.0571541
02/07/1989,_KSED,31.83584416,0.01509685,0.473473022,146.2319634
02/08/1989,_KSED,31.91008316,0.002331931,0.074239004,146.5729663
02/09/1989,_KSED,32.31223849,0.012602767,0.402155334,148.4201912
02/10/1989,_KSED,32.66561014,0.010936155,0.353371649,150.0433374
02/13/1989,_KSED,32.16085372,-0.015452227,-0.504756421,147.7248337
02/14/1989,_KSED,32.34100418,0.005601545,0.180150462,148.552321
02/15/1989,_KSED,31.01613717,-0.04096555,-1.324867018,142.4667935
02/16/1989,_KSED,31.10348309,0.002816144,0.087345923,142.8680005
02/20/1989,_KSED,31.25858586,0.004986669,0.155102769,143.5804359
02/21/1989,_KSED,31.07336683,-0.005925381,-0.185219024,142.7296672
02/22/1989,_KSED,31.13491662,0.001980789,0.06154979,143.0123846
02/23/1989,_KSED,30.95281583,-0.005848764,-0.182100795,142.1759388
02/24/1989,_KSED,30.83781044,-0.003715507,-0.115005389,141.6476832
02/27/1989,_KSED,31.054564,0.007028824,0.216753557,142.6432999
02/28/1989,_KSED,31.70844122,0.021055753,0.653877224,145.646762
03/01/1989,_KSED,31.58969072,-0.003745075,-0.118750501,144.6956701
03/02/1989,_KSED,31.22851261,-0.011433417,-0.361178112,143.0413041
03/03/1989,_KSED,31.22467352,-0.000122935,-0.003839088,143.0237193
03/07/1989,_KSED,30.94313012,-0.009016696,-0.281543399,141.7341179
03/08/1989,_KSED,31.67059518,0.023509744,0.727465054,145.0662506
03/09/1989,_KSED,31.04596016,-0.019722869,-0.624635014,142.2051279
03/10/1989,_KSED,30.74538934,-0.009681479,-0.300570819,140.8283719
03/13/1989,_KSED,30.85173824,0.003459019,0.106348897,141.3155
03/14/1989,_KSED,31.04234694,0.006178216,0.190608697,142.1885776
03/15/1989,_KSED,31.84487246,0.025852605,0.802525523,145.8645227
06/29/1989,_KSED,29.95369904,-0.059387062,-1.891173418,135.6119711
06/30/1989,_KSED,28.6856591,-0.042333334,-1.268039942,129.8710642
07/03/1989,_KSED,28.53651412,-0.005199287,-0.149144983,127.723214
07/04/1989,_KSED,29.37591777,0.029415073,0.839403649,131.4802016
07/05/1989,_KSED,29.78352564,0.013875579,0.407607873,133.3045656
07/06/1989,_KSED,30.3428002,0.018777984,0.559274558,135.8077565
07/07/1989,_KSED,30.4196917,0.002534094,0.076891496,136.1519061
07/10/1989,_KSED,30.82696177,0.01338837,0.407270075,137.9747581
07/11/1989,_KSED,30.808,-0.000615103,-0.018961771,137.8898894
07/12/1989,_KSED,31.04401701,0.0076609,0.236017009,138.9462501
07/17/1989,_KSED,30.43316585,-0.019676937,-0.610851155,136.2122135
07/18/1989,_KSED,30.38562409,-0.00156217,-0.047541764,135.9994269
07/19/1989,_KSED,30.80825959,0.013909061,0.422635498,137.8910512
07/20/1989,_KSED,30.64254279,-0.005378973,-0.1657168,137.149339
07/21/1989,_KSED,30.54585799,-0.003155247,-0.096684799,136.7165989
07/24/1989,_KSED,30.39882122,-0.00481364,-0.14703677,136.0584944
07/26/1989,_KSED,30.81016442,0.013531551,0.411343206,137.8995769
07/27/1989,_KSED,31.03368024,0.007254613,0.223515817,138.8999849
07/28/1989,_KSED,30.79869805,-0.007571844,-0.234982194,137.8482559
07/31/1989,_KSED,29.80563654,-0.03224362,-0.993061507,133.4035291
08/02/1989,_KSED,30.2060844,0.013435306,0.400447856,133.5953722
08/03/1989,_KSED,30.26503667,0.001951669,0.058952278,133.8561062
08/04/1989,_KSED,29.99612966,-0.008885072,-0.268907018,132.6667851
08/07/1989,_KSED,29.505458,-0.016357832,-0.490671659,130.4966441
08/08/1989,_KSED,29.79808612,0.009917763,0.292628127,131.7908788
08/09/1989,_KSED,29.93247126,0.004509858,0.13438514,132.385237
08/15/1989,_KSED,29.40412096,-0.01765141,-0.528350308,130.0484509
08/16/1989,_KSED,30.29154519,0.030180267,0.887424233,133.973348
08/17/1989,_KSED,30.41424419,0.004050602,0.122698997,134.5160207
08/18/1989,_KSED,30.17301205,-0.007931551,-0.241232138,133.4491
08/21/1989,_KSED,30.35903614,0.006165248,0.186024096,134.2718467
08/22/1989,_KSED,30.64893133,0.009548893,0.28989519,135.5539942
08/23/1989,_KSED,30.70539621,0.001842311,0.056464873,135.8037269
08/24/1989,_KSED,30.09301205,-0.019943861,-0.61238416,133.0952762
08/25/1989,_KSED,30.18756027,0.003141866,0.094548222,133.5134438
08/28/1989,_KSED,30.29142582,0.003440674,0.103865549,133.97282
08/29/1989,_KSED,30.79785714,0.016718636,0.506431324,136.2126628
08/30/1989,_KSED,31.0136652,0.007007243,0.21580806,137.167138
08/31/1989,_KSED,30.57836538,-0.014035742,-0.435299818,135.2418954
09/01/1989,_KSED,30.35263158,-0.007382141,-0.225733806,133.7210439
09/04/1989,_KSED,30.40915594,0.001862256,0.056524358,133.9700667
09/05/1989,_KSED,30.21004742,-0.00654765,-0.199108521,133.0928776
09/07/1989,_KSED,30.07918445,-0.00433177,-0.130862968,132.5163499
09/08/1989,_KSED,30.14136126,0.002067104,0.062176809,132.790275
09/12/1989,_KSED,30.11470728,-0.000884299,-0.026653974,132.6728487
09/13/1989,_KSED,30.27489281,0.005319179,0.160185524,133.3785593
09/14/1989,_KSED,29.95645933,-0.010518071,-0.318433476,131.9756741
09/15/1989,_KSED,29.00599631,-0.03172815,-0.95046302,127.7883302
09/18/1989,_KSED,29.1482679,0.004904903,0.142271588,128.4151195
09/19/1989,_KSED,29.15391748,0.000193822,0.00564958,128.4400092
09/20/1989,_KSED,29.39440093,0.008248753,0.240483454,129.4994791
09/21/1989,_KSED,29.370042,-0.000828693,-0.024358935,129.3921638
09/22/1989,_KSED,28.99859346,-0.012647191,-0.371448539,127.7557163
09/25/1989,_KSED,29.45649073,0.015790327,0.45789727,129.7730209
09/26/1989,_KSED,29.38973384,-0.002266288,-0.066756887,129.4789178
09/27/1989,_KSED,29.79874819,0.013916912,0.409014354,131.2808646
09/28/1989,_KSED,29.2541806,-0.018274848,-0.544567593,128.8817268
09/29/1989,_KSED,29.1936721,-0.002068371,-0.060508502,128.6151515
10/02/1989,_KSED,28.34128097,-0.029197804,-0.852391127,123.8601193
10/03/1989,_KSED,28.19822295,-0.005047691,-0.143058025,123.2349117
10/04/1989,_KSED,28.14645522,-0.001835851,-0.051767724,123.0086708
10/05/1989,_KSED,27.99116279,-0.0055173,-0.155292433,122.3299951
10/06/1989,_KSED,27.82203781,-0.006042085,-0.169124985,121.5908669
10/09/1989,_KSED,28.15576727,0.011995148,0.333729464,123.0493673
10/10/1989,_KSED,28.30893469,0.005440002,0.153167423,123.7187561
10/11/1989,_KSED,27.88299817,-0.01504601,-0.42593652,121.8572824
