Date,Ticker,Close,Close_Percent_Change,Period_Change,Real_Close
01/02/1980,_OMXAFGD,1.393692605,0.004635306,0.006430385,1.462426658
01/03/1980,_OMXAFGD,1.381710271,-0.008597544,-0.011982334,1.44985338
01/04/1980,_OMXAFGD,1.370583263,-0.008053069,-0.011127008,1.438177611
01/07/1980,_OMXAFGD,1.376472014,0.004296529,0.005888751,1.444356782
01/08/1980,_OMXAFGD,1.375425879,-0.000760012,-0.001046135,1.443259055
01/09/1980,_OMXAFGD,1.369381581,-0.004394492,-0.006044298,1.436916664
01/10/1980,_OMXAFGD,1.366018127,-0.002456184,-0.003363454,1.433387331
01/11/1980,_OMXAFGD,1.363792271,-0.001629449,-0.002225856,1.4310517
01/14/1980,_OMXAFGD,1.353567548,-0.007497273,-0.010224723,1.420322716
01/15/1980,_OMXAFGD,1.340655896,-0.009538979,-0.012911652,1.406774287
01/16/1980,_OMXAFGD,1.340979257,0.000241196,0.000323361,1.407113596
01/17/1980,_OMXAFGD,1.320458384,-0.015302902,-0.020520874,1.385580675
01/18/1980,_OMXAFGD,1.33478785,0.010851888,0.014329466,1.400616841
01/21/1980,_OMXAFGD,1.360506024,0.019267612,0.025718175,1.427603383
01/22/1980,_OMXAFGD,1.391149591,0.022523654,0.030643567,1.459758228
01/23/1980,_OMXAFGD,1.395593547,0.003194448,0.004443956,1.46442135
01/24/1980,_OMXAFGD,1.402911453,0.00524358,0.007317906,1.472100161
01/25/1980,_OMXAFGD,1.424924817,0.015691199,0.022013363,1.495199178
01/28/1980,_OMXAFGD,1.461621622,0.025753503,0.036696805,1.533705794
01/29/1980,_OMXAFGD,1.451914077,-0.006641627,-0.009707545,1.523519493
01/30/1980,_OMXAFGD,1.472166186,0.013948559,0.02025211,1.544770395
01/31/1980,_OMXAFGD,1.462802976,-0.006360159,-0.009363211,1.53494541
02/01/1980,_OMXAFGD,1.465953868,0.00215401,0.003150893,1.514415153
02/04/1980,_OMXAFGD,1.473535062,0.005171509,0.007581194,1.522246965
02/05/1980,_OMXAFGD,1.48519899,0.007915609,0.011663928,1.534296477
02/06/1980,_OMXAFGD,1.500301677,0.010168797,0.015102687,1.549898427
02/07/1980,_OMXAFGD,1.51256027,0.008170752,0.012258593,1.562562262
02/08/1980,_OMXAFGD,1.506156806,-0.004233526,-0.006403464,1.555947114
02/11/1980,_OMXAFGD,1.510615737,0.002960469,0.004458931,1.560553447
02/12/1980,_OMXAFGD,1.499530064,-0.007338513,-0.011085673,1.549101306
02/13/1980,_OMXAFGD,1.490395753,-0.006091449,-0.009134311,1.539665034
02/14/1980,_OMXAFGD,1.491371415,0.000654633,0.000975662,1.540672949
02/15/1980,_OMXAFGD,1.499519346,0.005463382,0.008147932,1.549090234
02/18/1980,_OMXAFGD,1.502307138,0.001859123,0.002787791,1.551970184
02/19/1980,_OMXAFGD,1.476702166,-0.017043766,-0.025604972,1.525518766
02/20/1980,_OMXAFGD,1.47227616,-0.002997223,-0.004426006,1.520946446
02/21/1980,_OMXAFGD,1.476600336,0.002937069,0.004324176,1.52541357
02/22/1980,_OMXAFGD,1.478816794,0.001501055,0.002216458,1.527703299
02/25/1980,_OMXAFGD,1.467627785,-0.00756619,-0.011189009,1.516144406
02/26/1980,_OMXAFGD,1.460904762,-0.004580878,-0.006723023,1.509199134
02/27/1980,_OMXAFGD,1.465198238,0.002938916,0.004293476,1.513634543
02/28/1980,_OMXAFGD,1.469511323,0.002943687,0.004313085,1.51809021
02/29/1980,_OMXAFGD,1.441371944,-0.0191488,-0.028139379,1.489020603
03/03/1980,_OMXAFGD,1.437436563,-0.002730302,-0.003935381,1.478844201
03/04/1980,_OMXAFGD,1.431540629,-0.0041017,-0.005895934,1.472778425
03/05/1980,_OMXAFGD,1.433897906,0.001646671,0.002357277,1.475203607
03/06/1980,_OMXAFGD,1.436966714,0.002140185,0.003068807,1.478360816
03/07/1980,_OMXAFGD,1.433933162,-0.00211108,-0.003033552,1.475239879
03/10/1980,_OMXAFGD,1.435641026,0.001191034,0.001707864,1.47699694
03/11/1980,_OMXAFGD,1.430929038,-0.003282149,-0.004711987,1.472149216
03/12/1980,_OMXAFGD,1.430595099,-0.000233372,-0.000333939,1.471805658
03/13/1980,_OMXAFGD,1.432635497,0.001426258,0.002040397,1.473904832
03/14/1980,_OMXAFGD,1.430006946,-0.001834766,-0.002628551,1.471200562
03/17/1980,_OMXAFGD,1.388427873,-0.029076134,-0.041579073,1.428423738
03/18/1980,_OMXAFGD,1.375443787,-0.009351646,-0.012984086,1.415065624
