Date,Ticker,Close,Close_Percent_Change,Period_Change,Real_Close
01/03/1994,_BVGD,100,,,68.3994528
01/04/1994,_BVGD,98.6371,-0.013629,-1.3629,67.46723666
01/05/1994,_BVGD,98.9877,0.003554444,0.3506,67.70704514
01/06/1994,_BVGD,98.7812,-0.002086118,-0.2065,67.56580027
01/07/1994,_BVGD,97.8227,-0.009703263,-0.9585,66.91019152
01/10/1994,_BVGD,97.2377,-0.005980207,-0.585,66.51005472
01/11/1994,_BVGD,95.384,-0.019063594,-1.8537,65.24213406
01/12/1994,_BVGD,95.1151,-0.002819131,-0.2689,65.05820793
01/13/1994,_BVGD,95.2464,0.001380433,0.1313,65.14801642
01/14/1994,_BVGD,96.19,0.009906936,0.9436,65.79343365
01/17/1994,_BVGD,95.5715,-0.006429982,-0.6185,65.37038304
01/18/1994,_BVGD,94.7615,-0.00847533,-0.81,64.81634747
01/19/1994,_BVGD,94.0716,-0.007280383,-0.6899,64.34445964
01/20/1994,_BVGD,94.6229,0.00586043,0.5513,64.72154583
01/21/1994,_BVGD,93.9591,-0.007015215,-0.6638,64.26751026
01/24/1994,_BVGD,93.9591,0,0,64.26751026
01/25/1994,_BVGD,93.9144,-0.000475739,-0.0447,64.2369357
01/26/1994,_BVGD,94.5067,0.006306807,0.5923,64.64206566
01/27/1994,_BVGD,94.1762,-0.003497107,-0.3305,64.41600547
01/28/1994,_BVGD,94.6681,0.005223188,0.4919,64.75246238
01/31/1994,_BVGD,94.918,0.002639749,0.2499,64.92339261
02/01/1994,_BVGD,95.0779,0.001684612,0.1599,64.81111111
02/02/1994,_BVGD,96.4836,0.014784719,1.4057,65.76932515
02/03/1994,_BVGD,95.3433,-0.011818589,-1.1403,64.99202454
02/04/1994,_BVGD,95.4128,0.000728945,0.0695,65.03940014
02/07/1994,_BVGD,95.4128,0,0,65.03940014
02/08/1994,_BVGD,95.2238,-0.001980866,-0.189,64.91056578
02/09/1994,_BVGD,94.8703,-0.003712307,-0.3535,64.66959782
02/10/1994,_BVGD,95.0642,0.002043843,0.1939,64.80177232
02/11/1994,_BVGD,95.417,0.003711176,0.3528,65.04226312
02/16/1994,_BVGD,94.8618,-0.00581867,-0.5552,64.66380368
02/17/1994,_BVGD,94.0415,-0.008647316,-0.8203,64.10463531
02/18/1994,_BVGD,93.8992,-0.001513162,-0.1423,64.00763463
02/21/1994,_BVGD,93.5929,-0.003262009,-0.3063,63.79884117
02/22/1994,_BVGD,93.2579,-0.003579331,-0.335,63.57048398
02/23/1994,_BVGD,94.6023,0.014415937,1.3444,64.48691207
02/24/1994,_BVGD,94.681,0.000831904,0.0787,64.54055896
02/25/1994,_BVGD,93.6655,-0.010725489,-1.0155,63.84832993
02/28/1994,_BVGD,93.5942,-0.000761219,-0.0713,63.79972733
03/01/1994,_BVGD,93.8568,0.002805729,0.2626,63.76141304
03/02/1994,_BVGD,89.6129,-0.045216756,-4.2439,60.8783288
03/03/1994,_BVGD,85.6112,-0.044655401,-4.0017,58.15978261
03/04/1994,_BVGD,85.5193,-0.001073458,-0.0919,58.09735054
03/07/1994,_BVGD,86.0125,0.005767119,0.4932,58.43240489
03/08/1994,_BVGD,85.7835,-0.002662404,-0.229,58.27683424
03/09/1994,_BVGD,85.5119,-0.00316611,-0.2716,58.09232337
03/10/1994,_BVGD,84.5137,-0.011673229,-0.9982,57.41419837
03/11/1994,_BVGD,83.5088,-0.01189038,-1.0049,56.73152174
03/14/1994,_BVGD,82.1899,-0.015793545,-1.3189,55.83552989
03/15/1994,_BVGD,80.9166,-0.015492171,-1.2733,54.9705163
03/16/1994,_BVGD,79.9657,-0.011751606,-0.9509,54.32452446
03/17/1994,_BVGD,80.3091,0.004294341,0.3434,54.5578125
03/18/1994,_BVGD,80.3603,0.000637537,0.0512,54.59259511
03/21/1994,_BVGD,80.4194,0.000735438,0.0591,54.63274457
03/22/1994,_BVGD,80.2104,-0.002598875,-0.209,54.49076087
03/23/1994,_BVGD,80.0294,-0.002256565,-0.181,54.36779891
03/24/1994,_BVGD,80.084,0.000682249,0.0546,54.4048913
03/25/1994,_BVGD,80.4713,0.004836172,0.3873,54.66800272
03/28/1994,_BVGD,85.0476,0.056868722,4.5763,57.77690217
03/29/1994,_BVGD,85.0901,0.00049972,0.0425,57.80577446
03/30/1994,_BVGD,85.4865,0.004658591,0.3964,58.07506793
03/31/1994,_BVGD,84.7763,-0.008307744,-0.7102,57.59259511
04/04/1994,_BVGD,82.347,-0.028655414,-2.4293,55.86635007
04/05/1994,_BVGD,81.4897,-0.010410822,-0.8573,55.28473541
04/06/1994,_BVGD,81.7485,0.003175861,0.2588,55.46031208
04/07/1994,_BVGD,81.808,0.000727842,0.0595,55.50067843
04/08/1994,_BVGD,81.7374,-0.000862996,-0.0706,55.45278155
04/11/1994,_BVGD,81.0963,-0.007843411,-0.6411,55.01784261
04/12/1994,_BVGD,80.9382,-0.001949534,-0.1581,54.91058345
04/13/1994,_BVGD,81.0026,0.000795669,0.0644,54.95427408
04/14/1994,_BVGD,80.5282,-0.005856602,-0.4744,54.63242877
04/15/1994,_BVGD,80.259,-0.003342928,-0.2692,54.44979647
04/18/1994,_BVGD,80.5427,0.003534806,0.2837,54.64226594
04/19/1994,_BVGD,80.4196,-0.001528382,-0.1231,54.5587517
04/20/1994,_BVGD,80.3873,-0.000401643,-0.0323,54.53683853
04/21/1994,_BVGD,80.2944,-0.001155655,-0.0929,54.47381275
04/22/1994,_BVGD,80.1772,-0.001459629,-0.1172,54.39430122
04/25/1994,_BVGD,79.2817,-0.011169011,-0.8955,53.78677069
04/26/1994,_BVGD,79.9126,0.0079577,0.6309,54.21478969
04/27/1994,_BVGD,78.8143,-0.013743765,-1.0983,53.46967436
04/28/1994,_BVGD,79.1185,0.003859706,0.3042,53.67605156
05/02/1994,_BVGD,78.365,-0.009523689,-0.7535,53.12881356
05/03/1994,_BVGD,78.4905,0.00160148,0.1255,53.21389831
05/04/1994,_BVGD,78.7046,0.002727719,0.2141,53.35905085
05/05/1994,_BVGD,77.153,-0.019714223,-1.5516,52.30711864
05/06/1994,_BVGD,77.0695,-0.001082265,-0.0835,52.25050847
05/09/1994,_BVGD,77.3033,0.003033625,0.2338,52.40901695
05/10/1994,_BVGD,76.7802,-0.006766852,-0.5231,52.05437288
05/11/1994,_BVGD,76.6211,-0.002072149,-0.1591,51.94650847
05/12/1994,_BVGD,76.6816,0.0007896,0.0605,51.98752542
05/13/1994,_BVGD,76.4444,-0.003093311,-0.2372,51.82671186
05/16/1994,_BVGD,78.0939,0.021577774,1.6495,52.94501695
05/17/1994,_BVGD,79.2044,0.014220061,1.1105,53.69789831
05/18/1994,_BVGD,79.4361,0.002925343,0.2317,53.85498305
05/19/1994,_BVGD,80.0988,0.008342555,0.6627,54.30427119
05/20/1994,_BVGD,80.19,0.001138594,0.0912,54.36610169
05/23/1994,_BVGD,79.8476,-0.004269859,-0.3424,54.1339661
05/25/1994,_BVGD,79.9377,0.0011284,0.0901,54.19505085
05/26/1994,_BVGD,79.731,-0.002585764,-0.2067,54.05491525
05/27/1994,_BVGD,79.7372,7.77615E-05,0.0062,54.05911864
05/30/1994,_BVGD,79.6985,-0.000485344,-0.0387,54.03288136
05/31/1994,_BVGD,80.1298,0.005411645,0.4313,54.32528814
06/01/1994,_BVGD,79.4908,-0.007974561,-0.639,53.71
06/02/1994,_BVGD,79.1571,-0.00419797,-0.3337,53.48452703
06/03/1994,_BVGD,79.4555,0.003769719,0.2984,53.68614865
06/06/1994,_BVGD,79.3825,-0.000918753,-0.073,53.63682432
06/07/1994,_BVGD,79.4193,0.000463578,0.0368,53.66168919
06/08/1994,_BVGD,80.0083,0.007416333,0.589,54.05966216
06/09/1994,_BVGD,79.5656,-0.005533176,-0.4427,53.76054054
06/10/1994,_BVGD,79.3211,-0.003072936,-0.2445,53.59533784
06/13/1994,_BVGD,79.0454,-0.003475746,-0.2757,53.40905405
06/14/1994,_BVGD,78.9541,-0.001155032,-0.0913,53.34736486
06/15/1994,_BVGD,78.6167,-0.004273369,-0.3374,53.11939189
06/16/1994,_BVGD,79.0176,0.005099425,0.4009,53.39027027
06/17/1994,_BVGD,79.1288,0.001407281,0.1112,53.46540541
06/20/1994,_BVGD,78.8074,-0.004061732,-0.3214,53.24824324
06/21/1994,_BVGD,79.395,0.007456153,0.5876,53.64527027
06/22/1994,_BVGD,79.5194,0.001566849,0.1244,53.72932432
06/23/1994,_BVGD,80.8617,0.016880158,1.3423,54.63628378
06/24/1994,_BVGD,81.4446,0.007208604,0.5829,55.03013514
06/27/1994,_BVGD,83.4075,0.024101045,1.9629,56.35641892
06/28/1994,_BVGD,85.8353,0.029107694,2.4278,57.99682432
06/29/1994,_BVGD,90.4304,0.053533919,4.5951,61.10162162
06/30/1994,_BVGD,89.6159,-0.009006927,-0.8145,60.55128378
07/01/1994,_BVGD,90.4632,0.009454795,0.8473,60.95902965
07/04/1994,_BVGD,89.1972,-0.013994641,-1.266,60.10592992
07/05/1994,_BVGD,89.6388,0.004950828,0.4416,60.40350404
07/06/1994,_BVGD,88.4965,-0.012743366,-1.1423,59.63376011
07/07/1994,_BVGD,87.0779,-0.016030012,-1.4186,58.67783019
07/08/1994,_BVGD,86.7341,-0.003948189,-0.3438,58.44615903
07/11/1994,_BVGD,86.9427,0.002405052,0.2086,58.58672507
07/12/1994,_BVGD,87.3438,0.004613383,0.4011,58.85700809
07/13/1994,_BVGD,87.7574,0.00473531,0.4136,59.13571429
07/14/1994,_BVGD,87.8871,0.001477938,0.1297,59.22311321
07/15/1994,_BVGD,91.2895,0.038713304,3.4024,61.51583558
07/18/1994,_BVGD,91.5753,0.0031307,0.2858,61.70842318
07/19/1994,_BVGD,92.6772,0.012032721,1.1019,62.4509434
07/20/1994,_BVGD,92.7005,0.00025141,0.0233,62.4666442
07/21/1994,_BVGD,93.9791,0.013792806,1.2786,63.3282345
07/22/1994,_BVGD,94.9307,0.010125656,0.9516,63.96947439
07/25/1994,_BVGD,94.4267,-0.005309136,-0.504,63.62985175
07/26/1994,_BVGD,94.9218,0.00524322,0.4951,63.96347709
07/27/1994,_BVGD,94.1418,-0.00821729,-0.78,63.43787062
08/01/1994,_BVGD,94.247,0.001117463,0.1052,63.25302013
08/02/1994,_BVGD,93.2092,-0.011011491,-1.0378,62.55651007
08/03/1994,_BVGD,93.2801,0.000760655,0.0709,62.60409396
08/04/1994,_BVGD,95.0958,0.019465031,1.8157,63.82268456
08/05/1994,_BVGD,94.1935,-0.009488327,-0.9023,63.21711409
08/08/1994,_BVGD,93.7315,-0.004904797,-0.462,62.90704698
08/09/1994,_BVGD,93.8496,0.001259982,0.1181,62.98630872
08/10/1994,_BVGD,94.394,0.005800771,0.5444,63.35167785
08/11/1994,_BVGD,94.2914,-0.001086933,-0.1026,63.28281879
08/12/1994,_BVGD,94.6466,0.003767046,0.3552,63.52120805
08/15/1994,_BVGD,94.4692,-0.001874341,-0.1774,63.40214765
08/16/1994,_BVGD,94.51,0.000431887,0.0408,63.4295302
08/17/1994,_BVGD,95.0365,0.005570839,0.5265,63.78288591
08/18/1994,_BVGD,95.7257,0.007251951,0.6892,64.24543624
08/19/1994,_BVGD,96.7701,0.010910341,1.0444,64.94637584
08/22/1994,_BVGD,98.3259,0.01607728,1.5558,65.99053691
08/23/1994,_BVGD,99.0745,0.007613457,0.7486,66.49295302
08/24/1994,_BVGD,98.6844,-0.003937441,-0.3901,66.23114094
08/25/1994,_BVGD,98.4369,-0.002507995,-0.2475,66.06503356
08/26/1994,_BVGD,99.1469,0.007212742,0.71,66.54154362
08/29/1994,_BVGD,98.9472,-0.002014183,-0.1997,66.40751678
08/30/1994,_BVGD,99.0331,0.00086814,0.0859,66.46516779
08/31/1994,_BVGD,99.4306,0.00401381,0.3975,66.73194631
09/01/1994,_BVGD,99.3864,-0.000444531,-0.0442,66.52369478
09/02/1994,_BVGD,99.8556,0.004720968,0.4692,66.837751
09/05/1994,_BVGD,100.0248,0.001694447,0.1692,66.95100402
09/06/1994,_BVGD,99.7196,-0.003051243,-0.3052,66.74672021
09/07/1994,_BVGD,100.5865,0.008693376,0.8669,67.32697456
09/08/1994,_BVGD,100.0664,-0.005170674,-0.5201,66.97884873
09/09/1994,_BVGD,100.4177,0.003510669,0.3513,67.21398929
09/12/1994,_BVGD,100.679,0.002602131,0.2613,67.38888889
09/13/1994,_BVGD,101.7418,0.010556323,1.0628,68.10026774
09/14/1994,_BVGD,103.3749,0.016051416,1.6331,69.19337349
09/15/1994,_BVGD,104.2745,0.008702306,0.8996,69.79551539
09/16/1994,_BVGD,104.5557,0.002696728,0.2812,69.98373494
09/19/1994,_BVGD,106.7537,0.021022288,2.198,71.45495315
