Date,Ticker,Close,Close_Percent_Change,Period_Change,Real_Close
01/31/2008,BVMBGD,4.757645536,,,1.932902225
02/01/2008,BVMBGD,4.760866462,0.000677,0.003220926,1.916690069
02/06/2008,BVMBGD,4.744961653,-0.003340738,-0.015904809,1.910286909
02/07/2008,BVMBGD,4.742877805,-0.000439171,-0.002083849,1.909447967
02/08/2008,BVMBGD,4.72734885,-0.003274163,-0.015528955,1.903196123
02/11/2008,BVMBGD,4.710040535,-0.003661315,-0.017308314,1.896227922
02/12/2008,BVMBGD,4.719199003,0.001944456,0.009158468,1.899915054
02/13/2008,BVMBGD,4.693128831,-0.005524279,-0.026070171,1.889419393
02/14/2008,BVMBGD,4.699372766,0.001330442,0.006243935,1.891933156
02/15/2008,BVMBGD,4.671717674,-0.005884848,-0.027655092,1.880799418
02/18/2008,BVMBGD,4.674250278,0.000542114,0.002532604,1.881819026
02/19/2008,BVMBGD,4.667774385,-0.00138544,-0.006475893,1.879211879
02/20/2008,BVMBGD,4.734120109,0.014213567,0.066345724,1.905922182
02/21/2008,BVMBGD,4.705570431,-0.00603062,-0.028549678,1.894428291
02/22/2008,BVMBGD,4.680242168,-0.005382613,-0.025328263,1.884231317
02/25/2008,BVMBGD,4.668167747,-0.002579871,-0.012074421,1.879370243
02/26/2008,BVMBGD,4.671202939,0.000650189,0.003035192,1.880592189
02/27/2008,BVMBGD,4.691583026,0.00436292,0.020380086,1.888797063
02/28/2008,BVMBGD,4.684717977,-0.001463269,-0.006865049,1.886033245
02/29/2008,BVMBGD,4.694633676,0.002116605,0.009915699,1.890025233
03/03/2008,BVMBGD,4.686852243,-0.001657516,-0.007781432,1.865562331
03/04/2008,BVMBGD,4.721170247,0.007322186,0.034318004,1.879222325
03/05/2008,BVMBGD,4.729255483,0.001712549,0.008085236,1.882440585
03/06/2008,BVMBGD,4.74257821,0.002817088,0.013322727,1.887743585
03/07/2008,BVMBGD,4.757107728,0.003063633,0.014529519,1.893526939
03/10/2008,BVMBGD,4.769172273,0.002536109,0.012064545,1.89832913
03/11/2008,BVMBGD,4.769275121,2.15651E-05,0.000102848,1.898370068
03/12/2008,BVMBGD,4.749494599,-0.00414749,-0.019780522,1.890496596
03/13/2008,BVMBGD,4.750779597,0.000270555,0.001284998,1.891008079
03/14/2008,BVMBGD,4.739913041,-0.002287321,-0.010866556,1.886682737
03/24/2008,BVMBGD,4.774951714,0.007392261,0.035038674,1.900629588
03/25/2008,BVMBGD,4.777954867,0.000628939,0.003003152,1.901824968
03/26/2008,BVMBGD,4.783394486,0.001138483,0.005439619,1.903990163
03/27/2008,BVMBGD,4.790993907,0.001588709,0.007599422,1.907015049
03/28/2008,BVMBGD,4.79031911,-0.000140847,-0.000674797,1.906746452
03/31/2008,BVMBGD,4.806442135,0.003365752,0.016123025,1.913164087
04/01/2008,BVMBGD,4.833926576,0.005718251,0.02748444,1.91776822
04/02/2008,BVMBGD,4.822700103,-0.002322433,-0.011226473,1.913314331
04/03/2008,BVMBGD,4.858771787,0.007479562,0.036071684,1.927625084
04/04/2008,BVMBGD,4.882396952,0.004862374,0.023625165,1.936997918
04/07/2008,BVMBGD,4.95167869,0.014190108,0.069281738,1.964484127
04/08/2008,BVMBGD,4.981026719,0.005926885,0.029348029,1.976127398
04/09/2008,BVMBGD,4.986281181,0.001054895,0.005254462,1.978212005
04/10/2008,BVMBGD,4.98876528,0.000498187,0.002484099,1.979197524
04/11/2008,BVMBGD,4.99741,0.001732838,0.00864472,1.982627152
04/14/2008,BVMBGD,5.031055432,0.006732574,0.033645432,1.995975336
04/15/2008,BVMBGD,5.069334464,0.007608549,0.038279032,2.011161812
04/16/2008,BVMBGD,5.108470485,0.00772015,0.039136021,2.026688282
04/17/2008,BVMBGD,5.162333217,0.010543808,0.053862732,2.048057295
04/18/2008,BVMBGD,5.190735626,0.005501855,0.028402409,2.059325409
04/21/2008,BVMBGD,5.190495536,-4.62535E-05,-0.000240089,2.059230158
04/22/2008,BVMBGD,5.180284909,-0.001967178,-0.010210627,2.055179286
